event_key,frameId,matching_score,event_name,period_id,possession_number,playing_block_number,event_secs,tracking_secs,tr_x,adjusted_x,tr_y,adjusted_y,teamId,possession_team_id,possessionSide,playerId,opponentId,player_on_frame
2211497805,4072,0.6735364398188236,Interception,1,5,4,134.0,135.7,48.46999999999999,47.565,59.09101449275363,62.424,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211559703,4079,0.9069603364398765,Attempted Tackle,1,5,4,136.1,135.93333333333334,48.86,47.775,60.9240579710145,61.88,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,6789255fa015dd9f081e05d224552ca72e61afd17309ed6b406c4b423e38dc26,,True
2211532609,4084,0.8184080246600132,Ball touch,1,5,4,136.1,136.1,48.89,47.67,59.83014492753623,59.16,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211497851,4116,0.8124573145633991,Take On,1,6,4,137.0,137.16666666666666,51.6,48.51,60.79594202898551,62.288,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,959d1756675b93dfda464e3c7c5edf58f038f0608006b4072aeaa67fd52476d6,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,True
2211497861,4120,0.8737855589502006,Tackle,1,7,4,137.3,137.3,50.08,48.51,60.12579710144928,62.28799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,959d1756675b93dfda464e3c7c5edf58f038f0608006b4072aeaa67fd52476d6,True
2211497863,4148,0.832209796867778,Ball recovery,1,7,4,138.8,138.23333333333332,50.24,49.14,60.69739130434783,62.62799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211497879,4149,0.8361572556270849,Pass,1,7,4,138.8,138.26666666666668,50.21999999999999,49.14,60.756521739130434,62.62799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,04583a17d5b509c171892bcbf4d3a5b9ed2dfa519c06b4320f1658d3d427e6ea,,True
2211497889,4204,0.4445458757848295,Pass,1,7,4,140.1,140.1,49.16,67.935,50.35942028985507,54.80799999999999,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,aa96464d2088f91d0f9fe2e78e6d609854dc28860f10cc1f9b7557306f833cc3,,False
2211497897,4222,0.8597685457731774,Pass,1,7,4,140.7,140.7,65.37,62.475,54.96173913043478,55.896,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,4f35c234f60958c162fc74350990a75c5bca56d8d67cf0cfa2bb6dfee22c833f,unknown,2f40e3a0e62efcd2b4e66489453a7dd1a0162d1c48435e38063a9470df9319f1,,True
2211497903,4255,0.7742937128558041,Ball recovery,1,8,4,141.8,141.8,67.88,65.1,51.08869565217392,47.328,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211497935,4286,0.8186027118631547,Pass,1,8,4,142.9,142.83333333333334,66.59,65.1,50.655072463768114,47.328,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,27a873ab8064d003025d1809775a404ea6d66f3ce24ea895a7a5ba10d8b34f98,,True
2211497949,4367,0.7900300657457817,Pass,1,8,4,145.8,145.53333333333333,76.46000000000001,74.76,33.45797101449276,30.464,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,957e96878335293e1b2d97a906ccf182c725390214158f4e0f54c56b0cf41fb1,,True
2211497963,4429,0.8693374514720672,Pass,1,8,4,147.6,147.6,78.07,77.595,12.998840579710146,15.707999999999991,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,66fae705a10eba94c95996e92357a5a6e4988f27152e19905db6a230a5e48a2c,unknown,4fdd6d44f27fccd6926b99b66b96ac31acb58d78aa3c5a38c1cab36fb7cd9c05,,True
